Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month Name,Profit Margin
CA-2016-158001,07-07-2024,27-08-2016,Standard Class,JP-15460,Jennifer Patt,New York City,New York,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.30,5.00,0.00,8.73,2024,July,0.41
CA-2017-125745,08-07-2024,04-07-2017,Standard Class,DV-13045,Darrin Van Huff,Memphis,Tennessee,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2.00,0.20,5.37,2024,July,0.275
CA-2015-101154,09-07-2024,21-09-2015,First Class,CM-12190,Charlotte Melton,San Diego,California,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4.00,0.00,8.88,2024,July,0.02
US-2016-124163,10-07-2024,30-09-2016,Standard Class,SC-20695,Steve Chapman,La Crosse,Wisconsin,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5.00,0.00,174.98,2024,July,0.35
CA-2016-121748,11-07-2024,28-10-2016,Second Class,VW-21775,Victoria Wilson,Los Angeles,California,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.00,4.00,0.00,21.00,2024,July,0.21
CA-2014-126683,12-07-2024,01-10-2014,Second Class,PP-18955,Paul Prost,Seattle,Washington,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2.00,0.00,2.96,2024,July,0.48
CA-2017-148810,13-07-2024,01-07-2017,Standard Class,DR-12880,Dan Reichenbach,Miami,Florida,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,13.87,6.00,0.20,4.68,2024,July,0.3375
US-2016-146066,14-07-2024,23-08-2016,Second Class,RB-19465,Rick Bensley,Philadelphia,Pennsylvania,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.29,9.00,0.40,-339.71,2024,July,-0.416666667
CA-2014-127614,15-07-2024,15-02-2014,Standard Class,NF-18385,Natalie Fritzler,Chesapeake,Virginia,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3.00,0.00,103.16,2024,July,0.44
CA-2016-101742,16-07-2024,28-09-2016,Second Class,CR-12580,Clay Rozendal,New York City,New York,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.53,7.00,0.20,3.68,2024,July,0.35
CA-2015-134943,17-07-2024,06-12-2015,First Class,SU-20665,Stephanie Ulpright,Ann Arbor,Michigan,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.80,5.00,0.00,76.40,2024,July,0.5
CA-2017-123022,18-07-2024,08-09-2017,Standard Class,SC-20050,Sample Company A,La Mesa,California,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5.00,0.20,28.90,2024,July,0.35
CA-2017-113208,19-07-2024,02-04-2017,Standard Class,ML-18040,Michelle Lonsdale,Dearborn,Michigan,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3.00,0.00,23.12,2024,July,0.38
CA-2014-154893,20-07-2024,27-12-2014,Standard Class,GM-14440,Gary McGarr,San Diego,California,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6.00,0.20,149.15,2024,July,0.1125
CA-2014-147900,21-07-2024,28-09-2014,Standard Class,JK-15640,Jim Kriz,Lakewood,Ohio,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,28.80,9.00,0.20,10.08,2024,July,0.35
CA-2017-106355,22-07-2024,05-04-2017,First Class,AT-10435,Alyssa Tate,Meriden,Connecticut,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,4.00,0.00,2.89,2024,July,0.26
CA-2016-127985,23-07-2024,05-04-2016,Second Class,DB-12910,Daniel Byrd,Columbus,Georgia,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4.00,0.00,3.10,2024,July,0.44
CA-2015-166604,24-07-2024,20-05-2015,Second Class,AH-10690,Anna Häberlin,Roswell,Georgia,South,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3.00,0.00,8.79,2024,July,0.49
CA-2017-120719,25-07-2024,26-03-2017,First Class,SJ-20125,Sanjit Jacobs,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5.00,0.20,11.30,2024,July,0.325
CA-2017-127117,26-07-2024,19-04-2017,Standard Class,HM-14860,Harry Marie,Morristown,New Jersey,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5.00,0.00,20.10,2024,July,0.27
CA-2015-104241,27-07-2024,09-01-2015,Standard Class,AG-10495,Andrew Gjertsen,Alexandria,Virginia,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,14.00,0.00,69.20,2024,July,0.36
CA-2017-168179,28-07-2024,07-11-2017,Standard Class,JB-16000,Joy Bell-,Salt Lake City,Utah,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3.00,0.00,9.33,2024,July,0.48
CA-2017-142342,29-07-2024,19-07-2017,Second Class,AJ-10795,Anthony Johnson,Apple Valley,California,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.40,5.00,0.00,15.55,2024,July,0.48
CA-2017-109099,30-07-2024,11-10-2017,Standard Class,MM-18280,Muhammed MacIntyre,New York City,New York,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1.00,0.00,20.09,2024,July,0.49
US-2014-134187,31-07-2024,11-11-2014,Standard Class,TH-21235,Tiffany House,Long Beach,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1.00,0.00,0.79,2024,July,0.27
CA-2016-145261,01-08-2024,21-12-2016,First Class,AH-10120,Adrian Hane,Salem,Oregon,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4.00,0.70,-30.16,2024,August,-0.666666667
CA-2016-108875,02-08-2024,01-10-2016,Standard Class,CL-12700,Craig Leslie,Aurora,Colorado,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2.00,0.20,7.50,2024,August,0.35
CA-2016-141957,03-08-2024,21-07-2016,Same Day,JG-15310,Jason Gross,Newark,Ohio,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.66,2.00,0.20,1.40,2024,August,0.075
CA-2016-142405,04-08-2024,15-06-2016,Standard Class,SE-20110,Sanjit Engle,Seattle,Washington,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2.00,0.00,6.87,2024,August,0.47
CA-2015-141012,05-08-2024,11-06-2015,Second Class,TG-21640,Trudy Glocke,Pocatello,Idaho,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4.00,0.00,92.39,2024,August,0.26
CA-2017-127922,06-08-2024,03-11-2017,Standard Class,SH-19975,Sally Hughsby,Dallas,Texas,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2.00,0.20,5.54,2024,August,0.35
CA-2016-146318,07-08-2024,27-01-2016,Standard Class,MC-17275,Marc Crier,Seattle,Washington,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2.00,0.00,6.22,2024,August,0.48
CA-2014-135993,08-08-2024,02-06-2014,Standard Class,PJ-18835,Patrick Jones,Seattle,Washington,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.41,6.00,0.20,5.74,2024,August,0.1
CA-2014-126802,09-08-2024,05-01-2015,Standard Class,ZC-21910,Zuschuss Carroll,Chicago,Illinois,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.98,3.00,0.60,-50.67,2024,August,-1.3
CA-2016-143924,10-08-2024,03-08-2016,Standard Class,SC-20680,Steve Carroll,Holland,Michigan,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7.00,0.00,9.20,2024,August,0.45
CA-2016-141551,11-08-2024,30-09-2016,Standard Class,BP-11230,Benjamin Patterson,Broken Arrow,Oklahoma,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1.00,0.00,2.93,2024,August,0.46
CA-2014-164315,12-08-2024,08-04-2014,Standard Class,RD-19585,Rob Dowd,Athens,Georgia,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,3.00,0.00,7.13,2024,August,0.45
CA-2015-131072,13-08-2024,05-11-2015,Same Day,KL-16645,Ken Lonsdale,Seattle,Washington,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.35,3.00,0.20,35.65,2024,August,0.3625
CA-2014-131541,14-08-2024,28-07-2014,Same Day,CK-12205,Chloris Kastensmidt,Apopka,Florida,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32,5.00,0.20,5.19,2024,August,0.3625
CA-2015-119550,15-08-2024,31-12-2015,Standard Class,RB-19705,Roger Barcio,Houston,Texas,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.06,3.00,0.30,-90.38,2024,August,-0.328571429
US-2015-138093,16-08-2024,16-12-2015,Standard Class,KM-16225,Kalyca Meade,Baltimore,Maryland,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36,9.00,0.00,9.30,2024,August,0.34
CA-2016-126165,17-08-2024,07-05-2016,Second Class,AH-10465,Amy Hunt,San Francisco,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.09,2.00,0.20,-1.78,2024,August,-0.025
CA-2017-126123,18-08-2024,18-10-2017,Standard Class,AG-10765,Anthony Garverick,Chicago,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.40,9.00,0.80,-42.46,2024,August,-1.55
CA-2016-143441,19-08-2024,05-11-2016,Same Day,EB-14170,Evan Bailliet,Laredo,Texas,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1.00,0.20,4.44,2024,August,0.375
CA-2017-148320,20-08-2024,08-11-2017,Standard Class,PG-18895,Paul Gonzalez,San Francisco,California,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,6.00,0.00,17.58,2024,August,0.49
CA-2016-125661,21-08-2024,26-11-2016,First Class,CA-12055,Cathy Armstrong,Cleveland,Ohio,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.75,3.00,0.20,15.28,2024,August,0.375
US-2014-123519,22-08-2024,21-12-2014,Standard Class,SS-20875,Sung Shariari,Marion,Ohio,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.62,1.00,0.20,0.30,2024,August,0.1125
CA-2014-155593,23-08-2024,08-11-2014,Standard Class,RP-19390,Resi Pölking,Fairfield,Connecticut,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3.00,0.00,3.38,2024,August,0.29
CA-2017-136000,24-08-2024,25-09-2017,Second Class,SC-20440,Shaun Chance,New York City,New York,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.18,3.00,0.20,14.56,2024,August,0.3625
US-2015-160857,25-08-2024,15-05-2015,Standard Class,NW-18400,Natalie Webber,New York City,New York,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44,3.00,0.00,30.19,2024,August,0.38
CA-2017-115805,26-08-2024,31-07-2017,Same Day,KW-16435,Katrina Willman,Chicago,Illinois,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.79,1.00,0.20,4.14,2024,August,0.1125
US-2014-143707,27-08-2024,05-03-2014,Standard Class,HR-14770,Hallie Redmond,New York City,New York,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3.00,0.00,1.60,2024,August,0.27
CA-2017-116939,28-08-2024,29-09-2017,Standard Class,AG-10900,Arthur Gainer,Richmond,Virginia,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5.00,0.00,47.94,2024,August,0.27
CA-2015-124107,29-08-2024,12-10-2015,Second Class,BM-11650,Brian Moss,Ann Arbor,Michigan,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5.00,0.00,111.59,2024,August,0.18
CA-2017-126550,30-08-2024,02-04-2017,Second Class,RD-19720,Roger Demir,Lafayette,Indiana,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,81.40,5.00,0.00,21.16,2024,August,0.26
CA-2015-138674,31-08-2024,17-11-2015,First Class,KB-16585,Ken Black,Springfield,Oregon,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5.00,0.20,2.29,2024,August,0.2625
CA-2016-165820,01-09-2024,30-09-2016,Standard Class,DW-13585,Dorothy Wardle,San Francisco,California,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2.00,0.00,6.22,2024,September,0.48
CA-2014-103191,02-09-2024,27-09-2014,Standard Class,VG-21805,Vivek Grady,Chicago,Illinois,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.54,3.00,0.20,-82.88,2024,September,-0.25
CA-2015-103933,03-09-2024,27-09-2015,First Class,DR-12880,Dan Reichenbach,New York City,New York,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9.00,0.00,395.96,2024,September,0.44
CA-2015-110548,04-09-2024,08-05-2015,Standard Class,AH-10690,Anna Häberlin,Houston,Texas,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.34,7.00,0.20,118.29,2024,September,0.125
CA-2017-117324,05-09-2024,13-12-2017,Standard Class,JP-15520,Jeremy Pistek,Madison,Wisconsin,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11,3.00,0.00,32.06,2024,September,0.18
CA-2017-143574,06-09-2024,02-07-2017,First Class,DR-12880,Dan Reichenbach,Milford,Connecticut,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82,9.00,0.00,185.26,2024,September,0.29
CA-2014-111773,07-09-2024,03-07-2014,Standard Class,JK-15625,Jim Karlsson,New York City,New York,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3.00,0.20,4.87,2024,September,0.35
CA-2014-148614,08-09-2024,25-01-2014,Standard Class,MV-17485,Mark Van Huff,Los Angeles,California,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2.00,0.00,9.29,2024,September,0.48
CA-2017-156139,09-09-2024,06-01-2017,Standard Class,BP-11155,Becky Pak,San Francisco,California,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.38,3.00,0.20,13.43,2024,September,0.35
US-2017-147886,10-09-2024,31-03-2017,First Class,DH-13075,Dave Hallsten,Fairfield,California,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2.00,0.00,6.35,2024,September,0.49
CA-2016-113733,11-09-2024,12-12-2016,Standard Class,LH-16900,Lena Hernandez,Greenville,North Carolina,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.58,2.00,0.20,31.20,2024,September,0.125
CA-2017-104913,12-09-2024,22-11-2017,Standard Class,DK-13090,Dave Kipp,Long Beach,New York,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95,5.00,0.00,36.73,2024,September,0.49
CA-2014-145800,13-09-2024,05-06-2014,Standard Class,SS-20410,Shahid Shariari,Buffalo Grove,Illinois,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.46,3.00,0.50,-184.84,2024,September,-0.52
CA-2016-125850,14-09-2024,28-01-2016,Standard Class,FP-14320,Frank Preis,San Diego,California,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.40,3.00,0.00,22.20,2024,September,0.5
CA-2016-118514,15-09-2024,10-02-2016,Standard Class,LC-17050,Liz Carlisle,Richmond,Kentucky,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.40,4.00,0.00,225.26,2024,September,0.26
CA-2015-150749,16-09-2024,03-04-2015,Second Class,AS-10240,Alan Shonely,Springfield,Virginia,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2.00,0.00,1.45,2024,September,0.26
CA-2014-163748,17-09-2024,18-10-2014,Standard Class,HG-15025,Hunter Glantz,Fort Worth,Texas,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16,4.00,0.80,-8.53,2024,September,-2.7
CA-2015-119634,18-09-2024,16-08-2015,Standard Class,BW-11065,Barry Weirich,Raleigh,North Carolina,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.15,3.00,0.20,12.11,2024,September,0.2625
CA-2015-149300,19-09-2024,23-11-2015,First Class,BH-11710,Brosina Hoffman,Hialeah,Florida,South,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,32.99,3.00,0.50,-1.98,2024,September,-0.06
US-2016-111528,20-09-2024,30-12-2016,Same Day,JP-16135,Julie Prescott,Los Angeles,California,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4.00,0.00,125.14,2024,September,0.26
CA-2017-158169,21-09-2024,15-08-2017,First Class,JM-16195,Justin MacKendrick,Lake Forest,California,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3.00,0.00,152.02,2024,September,0.28
CA-2015-162047,22-09-2024,05-11-2015,First Class,FH-14365,Fred Hopkins,Long Beach,New York,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10.00,0.10,209.27,2024,September,0.144444444
CA-2015-117772,23-09-2024,12-09-2015,Second Class,MC-17575,Matt Collins,Seattle,Washington,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6.00,0.00,17.69,2024,September,0.05
US-2014-126340,24-09-2024,14-11-2014,Standard Class,EB-13870,Emily Burns,Redding,California,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.58,3.00,0.20,25.02,2024,September,0.075
CA-2016-149685,25-09-2024,15-10-2016,Standard Class,PM-19135,Peter McVee,San Antonio,Texas,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.14,6.00,0.20,20.30,2024,September,0.3375
CA-2017-126396,26-09-2024,12-09-2017,Second Class,AR-10345,Alex Russell,Houston,Texas,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.20,6.00,0.20,20.24,2024,September,0.2375
CA-2015-154900,27-09-2024,01-03-2015,Standard Class,SS-20875,Sung Shariari,Leominster,Massachusetts,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3.15,1.00,0.00,1.51,2024,September,0.48
CA-2015-103835,28-09-2024,28-09-2015,Standard Class,SC-20440,Shaun Chance,Los Angeles,California,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3.00,0.00,4.62,2024,September,0.31
CA-2015-158939,29-09-2024,01-12-2015,Standard Class,EA-14035,Erin Ashbrook,Springfield,Missouri,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1.00,0.00,234.00,2024,September,0.39
CA-2016-117408,30-09-2024,06-09-2016,Standard Class,TP-21130,Theone Pippenger,Waco,Texas,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,23.97,2.00,0.20,2.40,2024,September,0.1
CA-2016-142398,01-10-2024,16-04-2016,Standard Class,BP-11290,Beth Paige,Los Angeles,California,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.29,7.00,0.20,-31.91,2024,October,-0.05
CA-2016-105277,02-10-2024,08-12-2016,Standard Class,LM-17065,Liz MacKendrick,Auburn,New York,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,15.53,3.00,0.20,5.82,2024,October,0.375
CA-2016-112060,03-10-2024,09-12-2016,Standard Class,KT-16465,Kean Takahito,San Francisco,California,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1.00,0.00,50.33,2024,October,0.48
CA-2014-105270,04-10-2024,18-11-2014,Standard Class,AP-10915,Arthur Prichep,Los Angeles,California,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3.00,0.00,7.92,2024,October,0.26
US-2015-159513,05-10-2024,09-04-2015,Standard Class,JD-15790,John Dryer,Los Angeles,California,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.98,3.00,0.20,24.29,2024,October,0.3375
CA-2015-155586,06-10-2024,16-12-2015,Second Class,XP-21865,Xylona Preis,Chico,California,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,2.21,1.00,0.00,0.60,2024,October,0.27
CA-2017-141117,07-10-2024,08-10-2017,Standard Class,JK-16090,Juliana Krohn,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.76,6.00,0.70,-384.72,2024,October,-1.766666667
CA-2017-115070,08-10-2024,14-04-2017,Second Class,MG-18205,Mitch Gastineau,Jacksonville,Florida,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.32,5.00,0.20,1.85,2024,October,0.15
CA-2017-140186,09-10-2024,02-10-2017,First Class,PG-18820,Patrick Gardner,Bakersfield,California,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.00,7.00,0.00,16.80,2024,October,0.48
CA-2014-124856,10-10-2024,03-10-2014,Second Class,LD-17005,Lisa DeCherney,New York City,New York,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9.00,0.00,362.84,2024,October,0.26
CA-2014-166716,11-10-2024,25-08-2014,Second Class,CR-12730,Craig Reiter,Chicago,Illinois,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.37,2.00,0.30,-6.02,2024,October,-0.014285714
CA-2014-123225,12-10-2024,14-07-2014,First Class,MN-17935,Michael Nguyen,El Paso,Texas,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.97,4.00,0.20,43.20,2024,October,0.075
